"","vars","a2b","ab2","a3b","a2b2","ab3","clinic_name"
"3974","drive_thru_ind_std_age",0.0616678020293054,0.0612232278839952,0.290997463073568,1.26115111137957,0.182039463714829,"inpatient ward i"
"3975","drive_thru_ind_std_drive_thru_ind",4.46593185692639,4.46593185692639,21.0737986089958,21.0737986089958,21.0737986089958,"inpatient ward i"
"3976","std_pan_day_std_age",-0.0746602407745621,0.119235698405017,0.329195365374605,0.930617914727167,0.276577861652798,"inpatient ward i"
"3977","std_pan_day_std_drive_thru_ind",-0.0170951317716332,-0.23089677934628,-0.190653656420956,0.908870362951077,-1.08955362134838,"inpatient ward i"
"3978","std_age_std_drive_thru_ind",0.0612232278839952,0.0616678020293054,0.182039463714829,1.26115111137957,0.290997463073568,"inpatient ward i"
"3979","resultnegative_resultpositive",0.00847012410618887,-0.00847012410618887,-0.00839712265179155,0.00839712265179155,-0.00839712265179155,"inpatient ward j"
"3980","resultnegative_pan_day",-0.00832693586716578,0.000361425601773751,0.00825516850917251,0.00818994101755186,0.00804945423175123,"inpatient ward j"
"3981","resultnegative_age",0.0143216757494073,-0.0158100094893084,-0.0141982415297895,0.0240801337592239,-0.0261375250226287,"inpatient ward j"
"3982","resultnegative_gendermale",-0.00482945672721295,-0.000641078326621201,0.00478783309093378,0.00274827491325431,0.00129144764348327,"inpatient ward j"
"3983","resultnegative_demo_groupother adult",-7.42993342648147e-05,7.42993342648142e-05,7.36589706297505e-05,1.29787986749618e-06,7.365897062975e-05,"inpatient ward j"
"3984","resultnegative_demo_grouppatient",7.42993342648142e-05,7.42993342648142e-05,-7.365897062975e-05,1.29787986749617e-06,-7.365897062975e-05,"inpatient ward j"
"3985","resultnegative_payor_groupcommercial",0.00393786471603518,0.000313635242870046,-0.00390392544337678,0.00183362981121422,-0.00102029938429322,"inpatient ward j"
"3986","resultnegative_payor_groupgovernment",-0.00386356538177036,0.000376099284951085,0.00383026647274702,0.00176573411330005,0.00100996780314536,"inpatient ward j"
"3987","resultnegative_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"3988","resultnegative_payor_groupother",0,0,0,0,0,"inpatient ward j"
"3989","resultnegative_payor_groupself pay",-7.42993342648147e-05,7.42993342648142e-05,7.36589706297505e-05,1.29787986749618e-06,7.365897062975e-05,"inpatient ward j"
"3990","resultnegative_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"3991","resultnegative_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"3992","resultnegative_drive_thru_ind",-0.00290374368917171,0.00761576155780273,0.00287871719489027,0.00106176742597556,0.0225562181075304,"inpatient ward j"
"3993","resultnegative_std_pan_day",-0.00832693586716578,0.000361425601773754,0.00825516850917251,0.00818994101755186,0.00804945423175123,"inpatient ward j"
"3994","resultnegative_std_age",0.0143216757494073,-0.0158100094893084,-0.0141982415297895,0.0240801337592239,-0.0261375250226287,"inpatient ward j"
"3995","resultnegative_std_drive_thru_ind",-0.00290374368917171,0.00761576155780273,0.00287871719489027,0.00106176742597556,0.0225562181075304,"inpatient ward j"
"3996","resultpositive_pan_day",-0.00832693586716578,-0.0003614256017738,-0.00825516850917251,0.00818994101755186,-0.00804945423175123,"inpatient ward j"
"3997","resultpositive_age",0.0143216757494073,0.0158100094893084,0.0141982415297895,0.0240801337592239,0.0261375250226286,"inpatient ward j"
"3998","resultpositive_gendermale",-0.00482945672721295,0.000641078326621188,-0.00478783309093378,0.00274827491325431,-0.00129144764348326,"inpatient ward j"
"3999","resultpositive_demo_groupother adult",-7.42993342648147e-05,-7.42993342648147e-05,-7.36589706297505e-05,1.29787986749619e-06,-7.36589706297505e-05,"inpatient ward j"
"4000","resultpositive_demo_grouppatient",7.42993342648142e-05,-7.42993342648147e-05,7.365897062975e-05,1.29787986749618e-06,7.36589706297505e-05,"inpatient ward j"
"4001","resultpositive_payor_groupcommercial",0.00393786471603518,-0.000313635242870058,0.00390392544337678,0.00183362981121423,0.00102029938429322,"inpatient ward j"
"4002","resultpositive_payor_groupgovernment",-0.00386356538177036,-0.000376099284951097,-0.00383026647274702,0.00176573411330005,-0.00100996780314536,"inpatient ward j"
"4003","resultpositive_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4004","resultpositive_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4005","resultpositive_payor_groupself pay",-7.42993342648147e-05,-7.42993342648147e-05,-7.36589706297505e-05,1.29787986749619e-06,-7.36589706297505e-05,"inpatient ward j"
"4006","resultpositive_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4007","resultpositive_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4008","resultpositive_drive_thru_ind",-0.00290374368917171,-0.00761576155780278,-0.00287871719489027,0.00106176742597556,-0.0225562181075305,"inpatient ward j"
"4009","resultpositive_std_pan_day",-0.00832693586716578,-0.000361425601773803,-0.00825516850917251,0.00818994101755186,-0.00804945423175123,"inpatient ward j"
"4010","resultpositive_std_age",0.0143216757494073,0.0158100094893084,0.0141982415297895,0.0240801337592239,0.0261375250226286,"inpatient ward j"
"4011","resultpositive_std_drive_thru_ind",-0.00290374368917171,-0.00761576155780278,-0.00287871719489027,0.00106176742597556,-0.0225562181075305,"inpatient ward j"
"4012","pan_day_age",-0.0301510806316873,0.296918614525924,0.415257859163112,0.970320047840376,0.647704139335606,"inpatient ward j"
"4013","pan_day_gendermale",0.0164058274643703,-0.00776650632230997,0.0735683688728679,0.241469873577221,0.0156455707072621,"inpatient ward j"
"4014","pan_day_demo_groupother adult",-0.00823215716223798,-0.00180459910433933,-8.29757916138156e-05,0.000456091745095754,-0.00178904580694141,"inpatient ward j"
"4015","pan_day_demo_grouppatient",0.00823215716223793,-0.00180459910433933,8.29757916138155e-05,0.000456091745095753,0.00178904580694141,"inpatient ward j"
"4016","pan_day_payor_groupcommercial",-0.0525781594602329,0.00407061435134948,-0.0474584413029334,0.250423023213449,-0.0132422787642452,"inpatient ward j"
"4017","pan_day_payor_groupgovernment",0.0443751804216126,0.00613210076181853,0.0708588969265861,0.249803224704091,0.0164669931129626,"inpatient ward j"
"4018","pan_day_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4019","pan_day_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4020","pan_day_payor_groupself pay",0.00820297903862026,-0.0118845741014348,-0.0234004556236527,0.0166053994902869,-0.0117821445285713,"inpatient ward j"
"4021","pan_day_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4022","pan_day_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4023","pan_day_drive_thru_ind",0.104956612055795,-0.32425387191886,-0.176875748704086,1.25317073003716,-0.960368966609719,"inpatient ward j"
"4024","pan_day_std_pan_day",0.000121282841703224,0.000121282841703332,1.52125628680071,1.52125628680071,1.52125628680071,"inpatient ward j"
"4025","pan_day_std_age",-0.0301510806316872,0.296918614525925,0.415257859163112,0.970320047840376,0.647704139335606,"inpatient ward j"
"4026","pan_day_std_drive_thru_ind",0.104956612055795,-0.32425387191886,-0.176875748704086,1.25317073003716,-0.960368966609719,"inpatient ward j"
"4027","age_gendermale",0.0363018636290653,0.00499120170329627,0.346170628141954,0.238874738425304,-0.0100547396631621,"inpatient ward j"
"4028","age_demo_groupother adult",0.165831776200799,0.0382709663002557,0.766569026701459,0.171492826267036,0.0379411203421465,"inpatient ward j"
"4029","age_demo_grouppatient",-0.165831776200799,0.0382709663002557,-0.766569026701459,0.171492826267036,-0.0379411203421465,"inpatient ward j"
"4030","age_payor_groupcommercial",0.136486148749264,-0.00886208526631126,0.594282644461464,0.235626686049228,0.028829604919488,"inpatient ward j"
"4031","age_payor_groupgovernment",-0.130653673860521,-0.0103605054804219,-0.577893629265626,0.233061334294495,-0.0278218475233147,"inpatient ward j"
"4032","age_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4033","age_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4034","age_payor_groupself pay",-0.00583247488874272,-0.00483775669127137,-0.0163890151958384,0.00281404041383458,-0.00479606152009612,"inpatient ward j"
"4035","age_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4036","age_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4037","age_drive_thru_ind",-0.0105907267551006,0.0462325940454169,-0.227525733336817,0.955390672112071,0.13693081999093,"inpatient ward j"
"4038","age_std_pan_day",0.296918614525925,-0.0301510806316872,0.647704139335606,0.970320047840376,0.415257859163112,"inpatient ward j"
"4039","age_std_age",1.70323375971587,1.70323375971587,6.09413124896988,6.09413124896988,6.09413124896988,"inpatient ward j"
"4040","age_std_drive_thru_ind",-0.0105907267551006,0.0462325940454168,-0.227525733336817,0.955390672112071,0.13693081999093,"inpatient ward j"
"4041","gendermale_demo_groupother adult",-0.000493137174323991,0.00371496671324073,0.000993421264217895,0.00163378489928209,0.00368294853148752,"inpatient ward j"
"4042","gendermale_demo_grouppatient",0.000493137174323978,0.00371496671324073,-0.000993421264217893,0.00163378489928209,-0.00368294853148752,"inpatient ward j"
"4043","gendermale_payor_groupcommercial",0.00685460672310347,0.0041127640338621,-0.0138085555726287,0.0605239403804303,-0.0133793975864866,"inpatient ward j"
"4044","gendermale_payor_groupgovernment",-0.00749568504972467,0.00549683570313142,0.015100003216112,0.0601575894883166,0.0147610678921245,"inpatient ward j"
"4045","gendermale_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4046","gendermale_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4047","gendermale_payor_groupself pay",0.000641078326621188,-0.00482945672721295,-0.00129144764348326,0.00274827491325431,-0.00478783309093378,"inpatient ward j"
"4048","gendermale_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4049","gendermale_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4050","gendermale_drive_thru_ind",0.0102787387227317,-0.203086974874741,-0.0207064446733291,0.270099369534496,-0.601499149534147,"inpatient ward j"
"4051","gendermale_std_pan_day",-0.00776650632230995,0.0164058274643703,0.0156455707072621,0.241469873577221,0.0735683688728679,"inpatient ward j"
"4052","gendermale_std_age",0.00499120170329627,0.0363018636290653,-0.0100547396631621,0.238874738425304,0.346170628141954,"inpatient ward j"
"4053","gendermale_std_drive_thru_ind",0.0102787387227317,-0.203086974874741,-0.0207064446733291,0.270099369534496,-0.601499149534147,"inpatient ward j"
"4054","demo_groupother adult_demo_grouppatient",-0.00847012410618887,0.00847012410618887,-0.00839712265179155,0.00839712265179155,-0.00839712265179155,"inpatient ward j"
"4055","demo_groupother adult_payor_groupcommercial",0.00393786471603518,-0.000313635242870058,0.00390392544337678,0.00183362981121423,0.00102029938429322,"inpatient ward j"
"4056","demo_groupother adult_payor_groupgovernment",-0.00386356538177036,-0.000376099284951097,-0.00383026647274702,0.00176573411330005,-0.00100996780314536,"inpatient ward j"
"4057","demo_groupother adult_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4058","demo_groupother adult_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4059","demo_groupother adult_payor_groupself pay",-7.42993342648147e-05,-7.42993342648147e-05,-7.36589706297505e-05,1.29787986749619e-06,-7.36589706297505e-05,"inpatient ward j"
"4060","demo_groupother adult_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4061","demo_groupother adult_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4062","demo_groupother adult_drive_thru_ind",-0.00290374368917171,-0.00761576155780278,-0.00287871719489027,0.00106176742597556,-0.0225562181075305,"inpatient ward j"
"4063","demo_groupother adult_std_pan_day",-0.00180459910433933,-0.00823215716223798,-0.00178904580694141,0.000456091745095754,-8.29757916138189e-05,"inpatient ward j"
"4064","demo_groupother adult_std_age",0.0382709663002557,0.165831776200799,0.0379411203421465,0.171492826267036,0.766569026701459,"inpatient ward j"
"4065","demo_groupother adult_std_drive_thru_ind",-0.00290374368917171,-0.00761576155780278,-0.00287871719489027,0.00106176742597556,-0.0225562181075305,"inpatient ward j"
"4066","demo_grouppatient_payor_groupcommercial",0.00393786471603518,0.000313635242870046,-0.00390392544337678,0.00183362981121422,-0.00102029938429322,"inpatient ward j"
"4067","demo_grouppatient_payor_groupgovernment",-0.00386356538177036,0.000376099284951085,0.00383026647274702,0.00176573411330005,0.00100996780314536,"inpatient ward j"
"4068","demo_grouppatient_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4069","demo_grouppatient_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4070","demo_grouppatient_payor_groupself pay",-7.42993342648147e-05,7.42993342648142e-05,7.36589706297505e-05,1.29787986749618e-06,7.365897062975e-05,"inpatient ward j"
"4071","demo_grouppatient_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4072","demo_grouppatient_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4073","demo_grouppatient_drive_thru_ind",-0.00290374368917171,0.00761576155780273,0.00287871719489027,0.00106176742597556,0.0225562181075304,"inpatient ward j"
"4074","demo_grouppatient_std_pan_day",-0.00180459910433933,0.00823215716223793,0.00178904580694141,0.000456091745095753,8.29757916138188e-05,"inpatient ward j"
"4075","demo_grouppatient_std_age",0.0382709663002557,-0.165831776200799,-0.0379411203421465,0.171492826267036,-0.766569026701459,"inpatient ward j"
"4076","demo_grouppatient_std_drive_thru_ind",-0.00290374368917171,0.00761576155780273,0.00287871719489027,0.00106176742597556,0.0225562181075304,"inpatient ward j"
"4077","payor_groupcommercial_payor_groupgovernment",0.0190784910002466,-0.023318155666968,-0.0620650040558746,0.0633737701051669,-0.0626180037950121,"inpatient ward j"
"4078","payor_groupcommercial_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4079","payor_groupcommercial_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4080","payor_groupcommercial_payor_groupself pay",0.00036689405769705,-0.00460655872441851,-0.00119355777030528,0.00250232381959756,-0.00456685617904453,"inpatient ward j"
"4081","payor_groupcommercial_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4082","payor_groupcommercial_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4083","payor_groupcommercial_drive_thru_ind",-0.00339198377850145,0.111697836181107,0.0110345984369221,0.237566640945866,0.330824532243781,"inpatient ward j"
"4084","payor_groupcommercial_std_pan_day",0.00407061435134951,-0.0525781594602329,-0.0132422787642452,0.250423023213449,-0.0474584413029334,"inpatient ward j"
"4085","payor_groupcommercial_std_age",-0.00886208526631126,0.136486148749264,0.028829604919488,0.235626686049228,0.594282644461464,"inpatient ward j"
"4086","payor_groupcommercial_std_drive_thru_ind",-0.00339198377850146,0.111697836181107,0.0110345984369221,0.237566640945866,0.330824532243781,"inpatient ward j"
"4087","payor_groupgovernment_payor_groupmedical assistance",0,0,0,0,0,"inpatient ward j"
"4088","payor_groupgovernment_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4089","payor_groupgovernment_payor_groupself pay",-0.000376099284951097,-0.00386356538177036,-0.00100996780314536,0.00176573411330005,-0.00383026647274702,"inpatient ward j"
"4090","payor_groupgovernment_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4091","payor_groupgovernment_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4092","payor_groupgovernment_drive_thru_ind",-0.00386309263662666,-0.104082074623305,-0.0103738542977239,0.235602965525881,-0.30826831413625,"inpatient ward j"
"4093","payor_groupgovernment_std_pan_day",0.00613210076181856,0.0443751804216126,0.0164669931129626,0.249803224704091,0.0708588969265861,"inpatient ward j"
"4094","payor_groupgovernment_std_age",-0.0103605054804219,-0.130653673860521,-0.0278218475233147,0.233061334294495,-0.577893629265625,"inpatient ward j"
"4095","payor_groupgovernment_std_drive_thru_ind",-0.00386309263662666,-0.104082074623305,-0.0103738542977239,0.235602965525881,-0.30826831413625,"inpatient ward j"
"4096","payor_groupmedical assistance_payor_groupother",0,0,0,0,0,"inpatient ward j"
"4097","payor_groupmedical assistance_payor_groupself pay",0,0,0,0,0,"inpatient ward j"
"4098","payor_groupmedical assistance_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4099","payor_groupmedical assistance_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4100","payor_groupmedical assistance_drive_thru_ind",0,0,0,0,0,"inpatient ward j"
"4101","payor_groupmedical assistance_std_pan_day",0,0,0,0,0,"inpatient ward j"
"4102","payor_groupmedical assistance_std_age",0,0,0,0,0,"inpatient ward j"
"4103","payor_groupmedical assistance_std_drive_thru_ind",0,0,0,0,0,"inpatient ward j"
"4104","payor_groupother_payor_groupself pay",0,0,0,0,0,"inpatient ward j"
"4105","payor_groupother_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4106","payor_groupother_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4107","payor_groupother_drive_thru_ind",0,0,0,0,0,"inpatient ward j"
"4108","payor_groupother_std_pan_day",0,0,0,0,0,"inpatient ward j"
"4109","payor_groupother_std_age",0,0,0,0,0,"inpatient ward j"
"4110","payor_groupother_std_drive_thru_ind",0,0,0,0,0,"inpatient ward j"
"4111","payor_groupself pay_patient_classemergency",0,0,0,0,0,"inpatient ward j"
"4112","payor_groupself pay_patient_classoutpatient",0,0,0,0,0,"inpatient ward j"
"4113","payor_groupself pay_drive_thru_ind",-0.00290374368917171,-0.00761576155780278,-0.00287871719489027,0.00106176742597556,-0.0225562181075305,"inpatient ward j"
"4114","payor_groupself pay_std_pan_day",-0.0118845741014348,0.00820297903862025,-0.0117821445285713,0.0166053994902869,-0.0234004556236527,"inpatient ward j"
"4115","payor_groupself pay_std_age",-0.00483775669127137,-0.00583247488874272,-0.00479606152009612,0.00281404041383458,-0.0163890151958384,"inpatient ward j"
