"","resultnegative","resultpositive","pan_day","age","gendermale","demo_groupother adult","demo_grouppatient","payor_groupcommercial","payor_groupgovernment","payor_groupmedical assistance","payor_groupother","payor_groupself pay","patient_classemergency","patient_classoutpatient","drive_thru_ind","std_pan_day","std_age","std_drive_thru_ind","clinic_name"
"payor_groupcommercial.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"payor_groupgovernment.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"payor_groupmedical.assistance.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"payor_groupother.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"payor_groupself.pay.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"patient_classemergency.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"patient_classoutpatient.52",0,0,0.707106781186547,0.707106781186548,0,0,0,0,0,0,0,0,0,0.5,0,0.707106781186548,0.707106781186547,0,"sedation unit"
"drive_thru_ind.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"std_pan_day.52",0,0,1,1,0,0,0,0,0,0,0,0,0,0.707106781186548,0,1,1,0,"sedation unit"
"std_age.52",0,0,1,1,0,0,0,0,0,0,0,0,0,0.707106781186547,0,1,1,0,"sedation unit"
"std_drive_thru_ind.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"resultnegative.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"resultpositive.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"pan_day.53",0,0,1,0.649369132801977,-0.243247527629491,0,0,0.0218747776645226,-0.0218747776645226,0,0,0,0,0,0,1,0.649369132801977,0,"transfusion"
"age.53",0,0,0.649369132801977,1,-0.187802200002546,0,0,-0.110929796892696,0.110929796892696,0,0,0,0,0,0,0.649369132801977,1,0,"transfusion"
"gendermale.53",0,0,-0.243247527629491,-0.187802200002546,0.269230769230769,0,0,0.0705128205128205,-0.0705128205128205,0,0,0,0,0,0,-0.243247527629491,-0.187802200002546,0,"transfusion"
"demo_groupother.adult.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"demo_grouppatient.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"payor_groupcommercial.53",0,0,0.0218747776645226,-0.110929796892696,0.0705128205128205,0,0,0.230769230769231,-0.230769230769231,0,0,0,0,0,0,0.0218747776645226,-0.110929796892696,0,"transfusion"
"payor_groupgovernment.53",0,0,-0.0218747776645226,0.110929796892696,-0.0705128205128205,0,0,-0.230769230769231,0.230769230769231,0,0,0,0,0,0,-0.0218747776645226,0.110929796892696,0,"transfusion"
"payor_groupmedical.assistance.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"payor_groupother.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"payor_groupself.pay.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"patient_classemergency.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"patient_classoutpatient.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"drive_thru_ind.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"std_pan_day.53",0,0,1,0.649369132801977,-0.243247527629491,0,0,0.0218747776645226,-0.0218747776645226,0,0,0,0,0,0,1,0.649369132801977,0,"transfusion"
"std_age.53",0,0,0.649369132801977,1,-0.187802200002546,0,0,-0.110929796892696,0.110929796892696,0,0,0,0,0,0,0.649369132801977,1,0,"transfusion"
"std_drive_thru_ind.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"transfusion"
"resultnegative.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"resultpositive.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"pan_day.54",0,0,1,0.887074444276215,0.233186201083607,0,0,-0.57399680266734,0.57399680266734,0,0,0,0,0,-0.40389034790078,1,0.887074444276215,-0.40389034790078,"ultrasound"
"age.54",0,0,0.887074444276215,1,-0.0369610635477286,0,0,-0.480493826120472,0.480493826120472,0,0,0,0,0,0.064018439966448,0.887074444276215,1,0.064018439966448,"ultrasound"
"gendermale.54",0,0,0.233186201083607,-0.0369610635477286,0.333333333333333,0,0,-0.166666666666667,0.166666666666667,0,0,0,0,0,-0.577350269189626,0.233186201083607,-0.0369610635477286,-0.577350269189626,"ultrasound"
"demo_groupother.adult.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"demo_grouppatient.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"payor_groupcommercial.54",0,0,-0.57399680266734,-0.480493826120472,-0.166666666666667,0,0,0.333333333333333,-0.333333333333333,0,0,0,0,0,0.288675134594813,-0.57399680266734,-0.480493826120472,0.288675134594813,"ultrasound"
"payor_groupgovernment.54",0,0,0.57399680266734,0.480493826120472,0.166666666666667,0,0,-0.333333333333333,0.333333333333333,0,0,0,0,0,-0.288675134594813,0.57399680266734,0.480493826120472,-0.288675134594813,"ultrasound"
"payor_groupmedical.assistance.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"payor_groupother.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"payor_groupself.pay.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"patient_classemergency.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"patient_classoutpatient.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ultrasound"
"drive_thru_ind.54",0,0,-0.40389034790078,0.064018439966448,-0.577350269189626,0,0,0.288675134594813,-0.288675134594813,0,0,0,0,0,1,-0.40389034790078,0.064018439966448,1,"ultrasound"
"std_pan_day.54",0,0,1,0.887074444276215,0.233186201083607,0,0,-0.57399680266734,0.57399680266734,0,0,0,0,0,-0.40389034790078,1,0.887074444276215,-0.40389034790078,"ultrasound"
"std_age.54",0,0,0.887074444276215,1,-0.0369610635477286,0,0,-0.480493826120472,0.480493826120472,0,0,0,0,0,0.064018439966448,0.887074444276215,1,0.064018439966448,"ultrasound"
"std_drive_thru_ind.54",0,0,-0.40389034790078,0.064018439966448,-0.577350269189626,0,0,0.288675134594813,-0.288675134594813,0,0,0,0,0,1,-0.40389034790078,0.064018439966448,1,"ultrasound"
"resultnegative.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"resultpositive.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"pan_day.55",0,0,1,0.572769002647581,0.0944615333923454,0,0,0.215140144908414,0,-0.0444289415531794,-0.127683174373552,-0.0430280289816828,0,0,0,1,0.572769002647581,0,"urg care ctr"
"age.55",0,0,0.572769002647581,1,0.250240431114018,0,0,0.122695863554251,0,-0.0320487508657368,-0.0604314084590092,-0.0302157042295046,0,0,0,0.572769002647581,1,0,"urg care ctr"
"gendermale.55",0,0,0.0944615333923454,0.250240431114018,0.266666666666667,0,0,0.0333333333333333,0,0,0,-0.0333333333333333,0,0,0,0.0944615333923454,0.250240431114018,0,"urg care ctr"
"demo_groupother.adult.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"demo_grouppatient.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"payor_groupcommercial.55",0,0,0.215140144908414,0.122695863554251,0.0333333333333333,0,0,0.229166666666667,0,-0.0916666666666667,-0.0916666666666667,-0.0458333333333333,0,0,0,0.215140144908414,0.122695863554251,0,"urg care ctr"
"payor_groupgovernment.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"payor_groupmedical.assistance.55",0,0,-0.0444289415531794,-0.0320487508657368,0,0,0,-0.0916666666666667,0,0.116666666666667,-0.0166666666666667,-0.00833333333333333,0,0,0,-0.0444289415531794,-0.0320487508657368,0,"urg care ctr"
"payor_groupother.55",0,0,-0.127683174373552,-0.0604314084590092,0,0,0,-0.0916666666666667,0,-0.0166666666666667,0.116666666666667,-0.00833333333333333,0,0,0,-0.127683174373552,-0.0604314084590092,0,"urg care ctr"
"payor_groupself.pay.55",0,0,-0.0430280289816828,-0.0302157042295046,-0.0333333333333333,0,0,-0.0458333333333333,0,-0.00833333333333333,-0.00833333333333333,0.0625,0,0,0,-0.0430280289816827,-0.0302157042295046,0,"urg care ctr"
"patient_classemergency.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"patient_classoutpatient.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"drive_thru_ind.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"std_pan_day.55",0,0,1,0.572769002647581,0.0944615333923454,0,0,0.215140144908414,0,-0.0444289415531794,-0.127683174373552,-0.0430280289816827,0,0,0,1,0.572769002647581,0,"urg care ctr"
"std_age.55",0,0,0.572769002647581,1,0.250240431114018,0,0,0.122695863554251,0,-0.0320487508657368,-0.0604314084590092,-0.0302157042295046,0,0,0,0.572769002647581,1,0,"urg care ctr"
"std_drive_thru_ind.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urg care ctr"
"resultnegative.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urgent care center"
"resultpositive.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urgent care center"
"pan_day.56",0,0,1,0.642855899170308,0.0368626475357965,0,0,0.0643617883445859,0,0.0143409497766267,-0.026513508521736,-0.0521892295994766,0,0,-0.134220416605616,1,0.642855899170308,-0.134220416605616,"urgent care center"
"age.56",0,0,0.642855899170308,1,0.0467440226975845,0,0,0.0655019466446151,0,-0.0408231131558904,-0.0245079413627335,-0.000170892125991169,0,0,-0.145910338234308,0.642855899170308,1,-0.145910338234308,"urgent care center"
"gendermale.56",0,0,0.0368626475357965,0.0467440226975845,0.253246753246753,0,0,0.00519480519480519,0,0.000649350649350649,-0.0168831168831169,0.011038961038961,0,0,-0.0901604576791186,0.0368626475357965,0.0467440226975845,-0.0901604576791186,"urgent care center"
"demo_groupother.adult.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urgent care center"
"demo_grouppatient.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urgent care center"
"payor_groupcommercial.56",0,0,0.0643617883445859,0.0655019466446151,0.00519480519480519,0,0,0.233766233766234,0,-0.175324675324675,-0.0233766233766234,-0.0350649350649351,0,0,-0.0277416792858826,0.0643617883445859,0.0655019466446151,-0.0277416792858826,"urgent care center"
"payor_groupgovernment.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urgent care center"
"payor_groupmedical.assistance.56",0,0,0.0143409497766267,-0.0408231131558904,0.000649350649350649,0,0,-0.175324675324675,0,0.199675324675325,-0.00974025974025974,-0.0146103896103896,0,0,0.0450802288395593,0.0143409497766267,-0.0408231131558904,0.0450802288395593,"urgent care center"
"payor_groupother.56",0,0,-0.026513508521736,-0.0245079413627335,-0.0168831168831169,0,0,-0.0233766233766234,0,-0.00974025974025974,0.0350649350649351,-0.00194805194805195,0,0,-0.00693541982147066,-0.026513508521736,-0.0245079413627335,-0.00693541982147066,"urgent care center"
"payor_groupself.pay.56",0,0,-0.0521892295994766,-0.000170892125991169,0.011038961038961,0,0,-0.0350649350649351,0,-0.0146103896103896,-0.00194805194805195,0.0516233766233766,0,0,-0.010403129732206,-0.0521892295994766,-0.00017089212599117,-0.010403129732206,"urgent care center"
"patient_classemergency.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urgent care center"
"patient_classoutpatient.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urgent care center"
"drive_thru_ind.56",0,0,-0.134220416605616,-0.145910338234308,-0.0901604576791186,0,0,-0.0277416792858826,0,0.0450802288395593,-0.00693541982147066,-0.010403129732206,0,0,1,-0.134220416605616,-0.145910338234308,1,"urgent care center"
"std_pan_day.56",0,0,1,0.642855899170308,0.0368626475357965,0,0,0.0643617883445859,0,0.0143409497766267,-0.026513508521736,-0.0521892295994766,0,0,-0.134220416605616,1,0.642855899170308,-0.134220416605616,"urgent care center"
"std_age.56",0,0,0.642855899170308,1,0.0467440226975845,0,0,0.0655019466446151,0,-0.0408231131558904,-0.0245079413627335,-0.00017089212599117,0,0,-0.145910338234308,0.642855899170308,1,-0.145910338234308,"urgent care center"
"std_drive_thru_ind.56",0,0,-0.134220416605616,-0.145910338234308,-0.0901604576791186,0,0,-0.0277416792858826,0,0.0450802288395593,-0.00693541982147066,-0.010403129732206,0,0,1,-0.134220416605616,-0.145910338234308,1,"urgent care center"
